company-externalId,company-name,company-owner,company-locationName,company-Address,company-phone,company-phone2,company-website,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationDistrict,company-Note
946,Les Ponts Jacques Cartier et Champlain Inc.,renee.durand@dempton.com,"1225, rue Saint-Charles Ouest, 5e étage, Longueuil, QC, J4K 0B9","1225, rue Saint-Charles Ouest, 5e étage, Longueuil, QC, J4K 0B9",(450) 651-8771,,http://jacquescartierchamplain.ca/,Longueuil,QC,J4K 0B9,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
947,Groupe Deschenes,renee.durand@dempton.com,"3901, rue Jarry Est, bureau 250, Montréal, QC, H1Z 2G1","3901, rue Jarry Est, bureau 250, Montréal, QC, H1Z 2G1",(514) 253-3110,,https://www.groupedeschenes.com/,Montréal,QC,H1Z 2G1,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
950,Cogeco Cable,mouna.rhafir@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
951,SNC Lavalin,mouna.rhafir@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
952,Syntax,marie-josee.tremblay@dempton.com,"8000 Decarie Blvd.Suite 300, Montreal, H4P 2S4","8000 Decarie Blvd.Suite 300, Montreal, H4P 2S4",,,,Montreal,,H4P 2S4,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
Description: vlaberge@syntax.com
8000 Decarie Blvd.
Suite 300
Montreal, Quebec
H4P 2S4"
956,Office National du Film du Canada,houda.channawi@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
975,BNP Paribas CARDIF,jean-francois.sauve@dempton.com,,,0141428054,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
976,BNP Paribas Personal Finance,jean-francois.sauve@dempton.com,,,+33666486493,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
977,Bpi (Bibliothèque publique d'information),jean-francois.sauve@dempton.com,,,0144784472,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
978,Carrefour,jean-francois.sauve@dempton.com,,,0633422243,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
979,Catalyst Solutions BV,jean-francois.sauve@dempton.com,,,(31) 6 41 41 4461,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
980,CCI Paris IDF,jean-francois.sauve@dempton.com,,,(33) 1 55 65 63 95,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
981,CGILANUM,jean-francois.sauve@dempton.com,,,0698798662,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
982,CNC,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
983,CNED,jean-francois.sauve@dempton.com,,,0789209209,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
984,CNP Assurances,jean-francois.sauve@dempton.com,,,0142188977,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
985,Cognizant Technology Solutions,jean-francois.sauve@dempton.com,,,0613889722,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
986,Council of Europe,jean-francois.sauve@dempton.com,,,(33) 3 90 21 6267,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
987,Crédit Mutuel Arkéa,jean-francois.sauve@dempton.com,,,0298349626,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
988,Docapost,jean-francois.sauve@dempton.com,,,0493956929,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
989,ECAC/OACI,jean-francois.sauve@dempton.com,,,0646418539,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
990,EDF,jean-francois.sauve@dempton.com,,,0147653257,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
991,EdifiXio,jean-francois.sauve@dempton.com,,,33 6 68 51 22 28,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
992,Enedis,jean-francois.sauve@dempton.com,,,0181977445,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
993,ENI,jean-francois.sauve@dempton.com,,,0753518100,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
994,Eni Gas & Power,jean-francois.sauve@dempton.com,,,(1) 81 93 93 10,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
995,Expertise France,jean-francois.sauve@dempton.com,,,0170827115,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
996,Fanvoice,jean-francois.sauve@dempton.com,,,0677042734,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
997,Firelay,jean-francois.sauve@dempton.com,,,+ 31850070245,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
998,Franprix Leader Price,jean-francois.sauve@dempton.com,,,(1) 75 48 30 66,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1067,Entr,jade.st-aubin@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
999,Freelance,jean-francois.sauve@dempton.com,,,0033678847233,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1000,GRDF,jean-francois.sauve@dempton.com,,,01.45.23.63.71,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1001,Groupama,jean-francois.sauve@dempton.com,,,(330) 6 86 42 87 46,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1002,Humanis,jean-francois.sauve@dempton.com,,,(33) 03 20 63 85 03,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1003,iAdvize,jean-francois.sauve@dempton.com,,,0671624064,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1004,IDEX,jean-francois.sauve@dempton.com,,,(1) 47 12 43 01,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1005,Indep,jean-francois.sauve@dempton.com,,,0632999992,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1006,INEAT Conseil,jean-francois.sauve@dempton.com,,,0666537832,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1007,IPPON,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1008,Julie Asselin,jean-francois.sauve@dempton.com,,,662263784,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1009,KPMG Luxembourg,jean-francois.sauve@dempton.com,,,+352 621877255,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1010,La Banque Postale,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1011,LA MUTUELLE D’IVRY,jean-francois.sauve@dempton.com,,,(1) 40 03 80 22,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1012,Linh Le Ngoc,jean-francois.sauve@dempton.com,,,+33686959299,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1013,Mairie de Niort,jean-francois.sauve@dempton.com,,,05.49.78.74.47,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1014,Ministère de l'Action et des Comptes publics,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1015,Ministère de la Culture,jean-francois.sauve@dempton.com,,,(1) 30 85 67 10,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1016,Ministère des Affaires Etrangères,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1017,Ministère des affaires étrangères,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1018,Neurones Technologies,jean-francois.sauve@dempton.com,,,(848) 848 989,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1019,Office des Publications de l'Union Européenne,jean-francois.sauve@dempton.com,,,292944119,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1020,Onepoint,jean-francois.sauve@dempton.com,,,695298965,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1021,Orange Applications for Business,jean-francois.sauve@dempton.com,,,(2) 51 85 48 12,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1022,PENTILA,jean-francois.sauve@dempton.com,,,0479259527,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1023,Plastic Omnium,jean-francois.sauve@dempton.com,,,0789310407,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1024,R-Digital Way,jean-francois.sauve@dempton.com,,,(6) 33 16 93 05,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1025,SAB,jean-francois.sauve@dempton.com,,,(1) 43 94 53 81,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1026,SAB MED - GROUPE SAB,jean-francois.sauve@dempton.com,,,(1) 43 94 53 81,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1027,Saint Gobain,jean-francois.sauve@dempton.com,,,0601491141,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1028,Saint-Gobain,jean-francois.sauve@dempton.com,,,0147625153,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1029,Savoir Faire Linux,jean-francois.sauve@dempton.com,,,0972468980,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1030,Sedona,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1031,Services du Premier ministre / DSAF,jean-francois.sauve@dempton.com,,,0142755559,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1032,SGFGAS,jean-francois.sauve@dempton.com,,,0144718835,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1033,Smile,jean-francois.sauve@dempton.com,,,0141402979,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1034,SOCIETE GENERALE,jean-francois.sauve@dempton.com,,,0142146366,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1035,Sodiaal,jean-francois.sauve@dempton.com,,,(6) 73 41 57 38,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1036,Sollan,jean-francois.sauve@dempton.com,,,0786025875,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1037,Somfy,jean-francois.sauve@dempton.com,,,+33626455478,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1038,Sopra Banking Software,jean-francois.sauve@dempton.com,,,+32486121864,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1039,Sopra Steria,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1040,SPB,jean-francois.sauve@dempton.com,,,0145616270,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1041,STEF,jean-francois.sauve@dempton.com,,,(33) 1 71 28 30 75,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1042,SUEZ Groupe,jean-francois.sauve@dempton.com,,,+33158812100,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1043,SUEZ RR IWS,jean-francois.sauve@dempton.com,,,+33679530021,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1044,TERRES INOVIA,jean-francois.sauve@dempton.com,,,0130799500,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1045,Thales Global Services,jean-francois.sauve@dempton.com,,,(6) 62 58 83 56,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1046,TOTAL,jean-francois.sauve@dempton.com,,,*,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1047,TOTAL Marketing & Services,jean-francois.sauve@dempton.com,,,(1) 41 35 25 52,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1048,TRANSMEDI,jean-francois.sauve@dempton.com,,,0678045939,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1049,TRSb Digiwin,jean-francois.sauve@dempton.com,,,0679458817,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1050,UMINAS,jean-francois.sauve@dempton.com,,,0660029036,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1051,VINCI Construction SI,jean-francois.sauve@dempton.com,,,0147164439,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1052,Volkswagen Group France,jean-francois.sauve@dempton.com,,,(3) 23 73 52 05,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1053,WIDE,jean-francois.sauve@dempton.com,,,(41) 76 557 57 39,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1054,WILKUSHKA,jean-francois.sauve@dempton.com,,,(330) 679614600,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1055,Yves Rocher,jean-francois.sauve@dempton.com,,,0299297053,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1056,Zango (Maurice) Ltée,jean-francois.sauve@dempton.com,,,+212601923350,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1057,2-(no company name),jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1058,AIRBUS,lise.fregeau@dempton.com,"400 Chemin ed la Côte-Vertu O., Dorval, H4S 1Y9","400 Chemin ed la Côte-Vertu O., Dorval, H4S 1Y9",,,,Dorval,,H4S 1Y9,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
1060,GCR (Garantie de Construction Résidentielle),lise.fregeau@dempton.com,"7171 Rue Jean-Talon Est, Anjou, Qc, H1M 3N2","7171 Rue Jean-Talon Est, Anjou, Qc, H1M 3N2",(514)  657-2333,,,Anjou,Qc,H1M 3N2,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
1061,Kitco Metals Inc.,marie-josee.tremblay@dempton.com,"620 Cathcart, Suite 900, Montreal, H3B 1M1","620 Cathcart, Suite 900, Montreal, H3B 1M1",(514) 875-4820,,,Montreal,,H3B 1M1,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1062,"Spiria ",sylvie.dalla@dempton.com,"110 Jean-Talon Street West, Montreal , QC, H2R 2X1","110 Jean-Talon Street West, Montreal , QC, H2R 2X1",,,https://www.spiria.com/en,"Montreal ",QC,H2R 2X1,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
1065,"Beaprospect ",sylvie.dalla@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
1066,Morneau Transport,lise.fregeau@dempton.com,"9601 boulevard des Sciences, Anjou, H1J 0A6   ","9601 boulevard des Sciences, Anjou, H1J 0A6   ",,,www.groupemorneau.com,Anjou,,"H1J 0A6   ",,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
567,Legal Aid Ontario,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
568,Business Object,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
569,City of Winnipeg,jean-francois.sauve@dempton.com,"Winnipeg, ","Winnipeg, ",,,,Winnipeg,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
572,York University,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
573,Husky Injection Molding Systems,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
574,VITERRA,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
575,Bayshore Home Health,jean-francois.sauve@dempton.com,"Toronto, ","Toronto, ",,,,Toronto,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
578,L'Oreal Canada,jean-francois.sauve@dempton.com,,,(514) 287-4800,,,,,,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
582,FPInnovations,jennifer.anderson@dempton.com,"570 boul. Saint-Jean,  Pointe-Claire, Qc,  H9R 3J9","570 boul. Saint-Jean,  Pointe-Claire, Qc,  H9R 3J9",(514)  630-4100,,," Pointe-Claire",Qc," H9R 3J9",,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
584,Kruger,jean-francois.sauve@dempton.com,"Montréal, ","Montréal, ",(514) 343-3100,,,Montréal,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
588,Danone,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
590,Superior Propane,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
596,Dutailier,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
598,Mondou,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
606,The Ottawa Hospital,jean-francois.sauve@dempton.com,"Ottawa, ","Ottawa, ",,,,Ottawa,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: The Ottawa Hospital, Purchasing Services
CPC Building 5th Floor
C/O Philippe Roy, Quality Contract Coordinator
1053 Carling Av
Ottawa, Ontario K1Y 4E9

12,000 employees

The Ottawa Hospital implemented the Oracle PeopleSoft HCM solution in 2010 including Workforce Administration, Payroll for North America, Base Benefits, Position Management, Talent Acquisition Management, and Employee/Manager Self Service, and Enterprise Learning Management applications."
611,Essilor,jean-francois.sauve@dempton.com,,,(514) 337-2943,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
614,Xstrata,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
621,Auravista Goldcorp,luc.labelle@dempton.com,"1200 Av McGill College, Montréal, Qc, H3B 4G7","1200 Av McGill College, Montréal, Qc, H3B 4G7",(514) 439-5712,,,Montréal,Qc,H3B 4G7,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
953,Groupe Technologie,mylene.petit@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
633,ICAO,kenza.janati@dempton.com,"999 rue university, Montreal, ","999 rue university, Montreal, ",(514) 954-8219,,,Montreal,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
636,Dalkia,kenza.janati@dempton.com," 555, boulevard René-Lévesque Ouest, Bureau 700, Montréal, "," 555, boulevard René-Lévesque Ouest, Bureau 700, Montréal, ",(514) 954 1983.,,,Montréal,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: filiale de Veolia Environnement  et d'Électricité de France /  secteurs de l'environnement et de l'énergie."
640,Sanimax,jean-francois.sauve@dempton.com,"9900 Boulevard Maurice-Duplessis, ","9900 Boulevard Maurice-Duplessis, ",(514) 648.3000,,,,,,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (JeanFranS - 2013-03-14 7:25 PM)
900 employés"
1059,Secrétariat du Conseils du trésor,marie-josee.tremblay@dempton.com,"875, Grande Allée Est, 2e étage, secteur 800, Quebec, qc, G1R 5R8","875, Grande Allée Est, 2e étage, secteur 800, Quebec, qc, G1R 5R8",(418) 643-0875,,,Quebec,qc,G1R 5R8,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 875, Grande Allée Est, 2e étage, secteur 800
Québec (Québec)  G1R 5R8"
